Freq (Hz), Test Phi (deg), Test Theta (deg), Probe Phi (deg), S11 (db), S11 (deg), S12 (db), S12 (deg), S21 (db), S21 (deg), S22 (db), S22 (deg)
6.068600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.429687999999999626e+00,1.540546999999999969e+02,-2.359570000000000078e+01,9.644531000000000631e+01,-2.258690999999999960e+01,9.410935999999999524e+01,-7.442383000000000415e+00,-1.291250000000000000e+02
6.080900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.390625000000000000e+00,1.222733999999999952e+02,-2.367480000000000118e+01,2.295507999999999882e+01,-2.233495999999999881e+01,2.167186999999999841e+01,-9.031250000000000000e+00,1.093710999999999984e+02
6.093200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.294189000000000256e+00,8.736718999999999369e+01,-2.459082000000000079e+01,-4.787304999999999922e+01,-2.309179999999999922e+01,-4.806835000000000235e+01,-6.889160000000000394e+00,-1.634215999999999891e+00
6.105500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.500487999999999822e+00,4.826561999999999841e+01,-2.557225999999999999e+01,-1.138358999999999952e+02,-2.358983999999999881e+01,-1.142421999999999969e+02,-6.049805000000000099e+00,-8.386718999999999369e+01
6.117800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.147460999999999842e+00,6.749512000000000178e+00,-2.575780999999999921e+01,-1.778906000000000063e+02,-2.367285000000000039e+01,1.781484000000000094e+02,-7.073730000000000295e+00,-1.658046999999999969e+02
6.130100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.742676000000000336e+00,-3.352344000000000079e+01,-2.588085999999999842e+01,1.108046999999999969e+02,-2.417480000000000118e+01,1.075194999999999936e+02,-7.846923999999999566e+00,8.224608999999999526e+01
6.142400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.782471000000000139e+00,-7.171875000000000000e+01,-2.758398000000000039e+01,4.332227000000000317e+01,-2.566405999999999921e+01,4.116796000000000078e+01,-6.435303000000000218e+00,-2.230273000000000039e+01
6.154700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.310058999999999862e+00,-1.087772999999999968e+02,-2.841309000000000040e+01,-1.260547000000000040e+01,-2.640721999999999881e+01,-1.561571999999999960e+01,-5.608398000000000216e+00,-9.254685999999999524e+01
6.167000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.566650000000000098e+00,-1.449296999999999969e+02,-2.720995999999999881e+01,-7.105468999999999369e+01,-2.538867000000000118e+01,-7.348826999999999998e+01,-5.932616999999999585e+00,-1.623906000000000063e+02
6.179300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.132323999999999664e+00,1.780390999999999906e+02,-2.604980000000000118e+01,-1.428437000000000126e+02,-2.389061999999999841e+01,-1.445390999999999906e+02,-8.573729999999999407e+00,9.460938000000000159e+01
6.191600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.291260000000000296e+00,1.420703000000000031e+02,-2.632714999999999961e+01,1.452734000000000094e+02,-2.418750000000000000e+01,1.402890999999999906e+02,-8.077147999999999328e+00,-2.861327999999999960e+01
6.203900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.854003999999999763e+00,1.074375000000000000e+02,-2.635742000000000118e+01,7.667968999999999369e+01,-2.463085999999999842e+01,7.385156000000000631e+01,-6.756592000000000375e+00,-1.203164000000000016e+02
6.216200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.478026999999999980e+00,7.266795999999999367e+01,-2.654492000000000118e+01,3.935791000000000039e+00,-2.427539000000000158e+01,4.768066000000000138e+00,-8.716796999999999684e+00,1.368203000000000031e+02
6.228500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.799805000000000099e+00,3.555859000000000236e+01,-2.764940999999999960e+01,-6.844531000000000631e+01,-2.503027000000000157e+01,-6.907811999999999841e+01,-8.011229999999999407e+00,7.976073999999999664e+00
6.240800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.833008000000000415e+00,-6.197753999999999763e+00,-2.913379000000000119e+01,-1.320703000000000031e+02,-2.631053999999999959e+01,-1.339843999999999937e+02,-5.393066000000000138e+00,-7.639843000000000472e+01
6.253100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.767821999999999782e+00,-5.027734000000000236e+01,-2.938085999999999842e+01,1.706796999999999969e+02,-2.631640000000000157e+01,1.661015999999999906e+02,-5.385498000000000118e+00,-1.383750000000000000e+02
6.265400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.666748000000000118e+00,-9.236328000000000316e+01,-2.775879000000000119e+01,1.059335999999999984e+02,-2.503613000000000000e+01,9.871093999999999369e+01,-8.312011999999999290e+00,1.452656000000000063e+02
6.277700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.445801000000000336e+00,-1.291093999999999937e+02,-2.756933000000000078e+01,2.358301000000000158e+01,-2.490332000000000079e+01,1.845507999999999882e+01,-1.081884999999999941e+01,-2.355664000000000158e+01
6.290000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.111083999999999961e+00,-1.640546999999999969e+02,-2.992773000000000039e+01,-4.636131999999999920e+01,-2.695018999999999920e+01,-5.301171000000000078e+01,-6.265625000000000000e+00,-1.254921999999999969e+02
6.302300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.830321999999999782e+00,1.608281000000000063e+02,-3.068262000000000000e+01,-1.070350999999999999e+02,-2.796387000000000000e+01,-1.135156000000000063e+02,-5.622803000000000218e+00,1.635390999999999906e+02
6.314600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.904541000000000039e+00,1.253436999999999983e+02,-3.088475999999999999e+01,-1.732031000000000063e+02,-2.802733999999999881e+01,-1.786171999999999969e+02,-6.911864999999999704e+00,7.257420999999999367e+01
6.326900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.405028999999999861e+00,8.764843000000000472e+01,-3.181933000000000078e+01,1.221718999999999937e+02,-2.879686999999999841e+01,1.137811999999999983e+02,-6.722167999999999921e+00,-2.841698999999999842e+01
6.339200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.932616999999999585e+00,5.049998999999999683e+01,-3.214453000000000316e+01,6.358592999999999762e+01,-2.951756999999999920e+01,5.548241999999999763e+01,-5.334228999999999665e+00,-1.020819999999999936e+02
6.351500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.141357000000000177e+00,1.064404000000000039e+01,-3.114160000000000039e+01,1.260680999999999941e+00,-2.813964999999999961e+01,-3.506104000000000109e+00,-5.839110999999999940e+00,-1.704609000000000094e+02
6.363800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.068359000000000059e+00,-3.178808000000000078e+01,-2.997167999999999921e+01,-7.299218000000000472e+01,-2.635643999999999920e+01,-8.056250000000000000e+01,-1.121338000000000079e+01,7.997265000000000157e+01
6.376100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.850830000000000197e+00,-7.441795999999999367e+01,-3.108593000000000117e+01,-1.518281000000000063e+02,-2.778125000000000000e+01,-1.630078000000000031e+02,-7.666260000000000296e+00,-7.982421999999999684e+01
6.388400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.762694999999999901e+00,-1.136835999999999984e+02,-3.312695000000000078e+01,1.441640999999999906e+02,-3.003320000000000078e+01,1.317890999999999906e+02,-5.344726999999999784e+00,-1.556093999999999937e+02
6.400700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.659423999999999566e+00,-1.490312999999999874e+02,-3.342967999999999762e+01,8.639063000000000159e+01,-3.062303999999999959e+01,7.421093000000000472e+01,-5.752441000000000138e+00,1.381953000000000031e+02
6.413000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.446044999999999803e+00,1.773125000000000000e+02,-3.299804999999999922e+01,2.096875000000000000e+01,-3.018846999999999881e+01,1.127440999999999960e+01,-7.909912000000000276e+00,4.465039000000000158e+01
6.425300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.273681999999999981e+00,1.424140999999999906e+02,-3.332030999999999921e+01,-4.626561999999999841e+01,-2.996777000000000157e+01,-5.648631999999999920e+01,-7.550048999999999566e+00,-6.683593999999999369e+01
6.437600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.322753999999999763e+00,1.058397999999999968e+02,-3.316796999999999684e+01,-1.119453000000000031e+02,-2.992870999999999881e+01,-1.235352000000000032e+02,-6.397460999999999842e+00,-1.541250000000000000e+02
6.449900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.626953000000000316e+00,6.794140000000000157e+01,-3.290820000000000078e+01,1.774687999999999874e+02,-2.958789000000000158e+01,1.662812000000000126e+02,-8.491699000000000552e+00,1.085039000000000016e+02
6.462200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.839355000000000295e+00,2.857518999999999920e+01,-3.341991999999999763e+01,1.042772999999999968e+02,-3.005957000000000079e+01,9.084763999999999839e+01,-8.810546999999999684e+00,-2.409667999999999921e+01
6.474500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.884276999999999980e+00,-1.272655999999999921e+01,-3.504686999999999841e+01,3.525195000000000078e+01,-3.171678999999999959e+01,2.110058000000000078e+01,-5.842041000000000039e+00,-1.194492000000000047e+02
6.486800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.039551000000000336e+00,-5.389647999999999683e+01,-3.620508000000000237e+01,-2.511815999999999960e+01,-3.267186999999999841e+01,-4.143750000000000000e+01,-5.917480000000000295e+00,1.700078000000000031e+02
6.499100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.191162000000000276e+00,-9.259766000000000474e+01,-3.591600999999999999e+01,-8.566796999999999684e+01,-3.286522999999999683e+01,-1.053750000000000000e+02,-7.636474999999999902e+00,8.712108999999999526e+01
6.511400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.130126999999999882e+00,-1.270858999999999952e+02,-3.595508000000000237e+01,-1.557031000000000063e+02,-3.337304999999999922e+01,-1.716015999999999906e+02,-8.393554999999999211e+00,-3.142870999999999881e+01
6.523700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.721435999999999744e+00,-1.606484000000000094e+02,-3.666796999999999684e+01,1.380234000000000094e+02,-3.382813000000000159e+01,1.242617000000000047e+02,-7.024657999999999625e+00,-1.284296999999999969e+02
6.536000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.182128999999999763e+00,1.634062999999999874e+02,-3.641015999999999764e+01,7.167186999999999841e+01,-3.334960999999999842e+01,5.695116999999999763e+01,-7.318848000000000020e+00,1.435546999999999969e+02
6.548300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.951903999999999861e+00,1.237186999999999983e+02,-3.726171000000000078e+01,-2.798827999999999872e+00,-3.373631999999999920e+01,-1.850000000000000000e+01,-9.104492000000000473e+00,2.440721999999999881e+01
6.560600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.529785000000000394e+00,8.348826999999999998e+01,-3.862304999999999922e+01,-6.873828000000000316e+01,-3.561131999999999920e+01,-8.902343999999999369e+01,-6.874267999999999823e+00,-7.888671999999999684e+01
6.572900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.193603999999999665e+00,4.657227000000000317e+01,-3.973828000000000316e+01,-1.315156000000000063e+02,-3.724022999999999683e+01,-1.498203000000000031e+02,-5.291748000000000118e+00,-1.537734000000000094e+02
6.585200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.446044999999999803e+00,1.060985999999999940e+01,-4.042969000000000079e+01,1.664453000000000031e+02,-3.752344000000000079e+01,1.517109000000000094e+02,-6.686035000000000394e+00,1.298906000000000063e+02
6.597500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.174316000000000138e+00,-2.690917999999999921e+01,-4.039063000000000159e+01,1.018085999999999984e+02,-3.709179000000000315e+01,8.577733999999999526e+01,-9.725097999999999132e+00,2.610155999999999921e+01
6.609800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.782471000000000139e+00,-6.646093000000000472e+01,-4.077929000000000315e+01,3.090039000000000158e+01,-3.757421000000000078e+01,1.015137000000000000e+01,-8.002929999999999211e+00,-9.956248999999999683e+01
6.622100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.791748000000000118e+00,-1.064882999999999953e+02,-4.298046999999999684e+01,-3.590625000000000000e+01,-3.945508000000000237e+01,-5.984375000000000000e+01,-7.374512000000000178e+00,1.661484000000000094e+02
6.634400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.906250000000000000e+00,-1.447343999999999937e+02,-4.398241999999999763e+01,-9.889451999999999998e+01,-4.138085000000000235e+01,-1.246171999999999969e+02,-8.309082000000000079e+00,7.156250000000000000e+01
6.646700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.980712999999999724e+00,1.789218999999999937e+02,-4.579102000000000317e+01,-1.646562999999999874e+02,-4.344530999999999921e+01,1.714218999999999937e+02,-7.712646000000000335e+00,-3.746484000000000236e+01
6.659000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.911376999999999882e+00,1.425312999999999874e+02,-4.790039000000000158e+01,1.396484000000000094e+02,-4.551366999999999763e+01,1.123906000000000063e+02,-6.749267999999999823e+00,-1.266406000000000063e+02
6.671300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.873778999999999861e+00,1.048867000000000047e+02,-4.965820000000000078e+01,8.525000000000000000e+01,-4.845897999999999683e+01,5.760155999999999921e+01,-7.220946999999999782e+00,1.517812000000000126e+02
6.683600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.789551000000000336e+00,6.660936999999999841e+01,-5.018945000000000078e+01,3.352344000000000079e+01,-5.066015000000000157e+01,1.365576000000000079e+01,-9.100585999999999842e+00,4.735155999999999921e+01
6.695900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.761230000000000295e+00,2.778710999999999842e+01,-5.172655999999999921e+01,-1.126806999999999981e+01,-5.134375000000000000e+01,-2.326367000000000118e+01,-8.286621000000000237e+00,-7.073046999999999684e+01
6.708200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.819823999999999664e+00,-1.226220999999999961e+01,-5.108984000000000236e+01,-4.838085000000000235e+01,-4.966991000000000156e+01,-5.846289000000000158e+01,-7.263428000000000218e+00,-1.648984000000000094e+02
6.720500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.056640999999999941e+00,-5.227147999999999683e+01,-4.871094000000000079e+01,-1.027578000000000031e+02,-4.681054000000000315e+01,-1.146289000000000016e+02,-7.779785000000000394e+00,1.014921999999999969e+02
6.732800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.371582000000000079e+00,-9.072266000000000474e+01,-4.693748999999999683e+01,-1.607109000000000094e+02,-4.495116999999999763e+01,-1.726171999999999969e+02,-7.675048999999999566e+00,-2.844116000000000088e+00
6.745100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.427246000000000237e+00,-1.269843999999999937e+02,-4.599217999999999762e+01,1.448671999999999969e+02,-4.338475999999999999e+01,1.327187999999999874e+02,-6.653808999999999862e+00,-8.951563000000000159e+01
6.757400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.098144999999999705e+00,-1.640859000000000094e+02,-4.350780999999999921e+01,9.010936999999999841e+01,-4.099217999999999762e+01,7.326953000000000316e+01,-6.391112999999999822e+00,-1.645390999999999906e+02
6.769700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.544433999999999862e+00,1.564453000000000031e+02,-4.103125000000000000e+01,2.455273000000000039e+01,-3.813477000000000317e+01,7.705321999999999782e+00,-8.107910000000000394e+00,1.061483999999999952e+02
6.782000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.300537000000000276e+00,1.155664000000000016e+02,-3.933789000000000158e+01,-4.459570000000000078e+01,-3.637304000000000315e+01,-6.539843999999999369e+01,-1.001074000000000019e+01,-1.222265999999999941e+01
6.794300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.547362999999999822e+00,7.649608999999999526e+01,-3.747850999999999999e+01,-1.155311999999999983e+02,-3.558789000000000158e+01,-1.362812999999999874e+02,-7.881592000000000375e+00,-1.218358999999999952e+02
6.806600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.739501999999999882e+00,4.083203000000000316e+01,-3.710546000000000078e+01,1.727265999999999906e+02,-3.518945000000000078e+01,1.562343999999999937e+02,-7.947510000000000296e+00,1.432656000000000063e+02
6.818900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.615967000000000375e+00,5.438232000000000177e+00,-3.655664000000000158e+01,1.092421999999999969e+02,-3.415820000000000078e+01,9.223826999999999998e+01,-9.245604999999999407e+00,4.698438000000000159e+01
6.831200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.418944999999999901e+00,-3.199120999999999881e+01,-3.503320000000000078e+01,4.023828000000000316e+01,-3.265039000000000158e+01,2.178027000000000157e+01,-8.378906000000000631e+00,-6.141405999999999921e+01
6.843500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.566650000000000098e+00,-7.142186999999999841e+01,-3.492188000000000159e+01,-3.140917999999999921e+01,-3.228125000000000000e+01,-5.119530999999999921e+01,-8.252440999999999249e+00,-1.613828000000000031e+02
6.855800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.948974999999999902e+00,-1.112539000000000016e+02,-3.422070000000000078e+01,-9.453516000000000474e+01,-3.218359000000000236e+01,-1.185078000000000031e+02,-8.991210999999999842e+00,1.071680000000000064e+02
6.868100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.200683999999999862e+00,-1.486640999999999906e+02,-3.294140000000000157e+01,-1.652265999999999906e+02,-3.152148000000000039e+01,1.740234000000000094e+02,-8.893065999999999249e+00,3.144775000000000098e+00
6.880400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.884276999999999980e+00,1.739140999999999906e+02,-3.276171999999999684e+01,1.238906000000000063e+02,-3.100488000000000000e+01,1.050000000000000000e+02,-9.262695000000000789e+00,-1.009608999999999952e+02
6.892700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.324462999999999724e+00,1.348359000000000094e+02,-3.232225999999999999e+01,5.626953000000000316e+01,-3.041405999999999921e+01,3.609765999999999764e+01,-9.496093999999999369e+00,1.605546999999999969e+02
6.905000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.940673999999999566e+00,9.402343999999999369e+01,-3.181738000000000000e+01,-1.653905999999999921e+01,-3.002148000000000039e+01,-3.672070000000000078e+01,-9.142578000000000316e+00,5.424998999999999683e+01
6.917300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.176514000000000060e+00,5.568554000000000315e+01,-3.227539000000000158e+01,-8.633593000000000472e+01,-3.051660000000000039e+01,-1.081444999999999936e+02,-9.273438000000000514e+00,-4.220116999999999763e+01
6.929600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.584228999999999665e+00,2.086230000000000118e+01,-3.189257999999999882e+01,-1.542421999999999969e+02,-3.087207000000000079e+01,-1.751953000000000031e+02,-1.022509999999999941e+01,-1.344453000000000031e+02
6.941900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.751221000000000139e+00,-1.285009999999999941e+01,-3.225195000000000078e+01,1.313359000000000094e+02,-3.101073999999999842e+01,1.153046999999999969e+02,-1.184179999999999922e+01,1.054647999999999968e+02
6.954200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.677246000000000237e+00,-4.874412999999999840e+01,-3.364647999999999683e+01,6.264647999999999683e+01,-3.203320000000000078e+01,4.516602000000000317e+01,-1.034863000000000000e+01,-6.644042999999999921e+00
6.966500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.611328000000000316e+00,-8.804688000000000159e+01,-3.467967999999999762e+01,-2.452758999999999912e+00,-3.321679999999999922e+01,-1.991893999999999920e+01,-9.844238000000000710e+00,-9.210938000000000159e+01
6.978800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.797119000000000355e+00,-1.305781000000000063e+02,-3.653710999999999842e+01,-6.969531000000000631e+01,-3.488866999999999763e+01,-8.566796999999999684e+01,-1.385449000000000019e+01,1.698281000000000063e+02
6.991100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.009276999999999980e+00,-1.718359000000000094e+02,-4.099609000000000236e+01,-1.242500000000000000e+02,-3.868554999999999922e+01,-1.399453000000000031e+02,-1.477734000000000059e+01,1.639844000000000079e+01
7.003400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.949707000000000079e+00,1.484843999999999937e+02,-4.277539000000000158e+01,-1.309218999999999937e+02,-3.962890999999999764e+01,-1.575546999999999969e+02,-1.121875000000000000e+01,-7.983983999999999526e+01
